date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg
18/03/2013,0,8.5,0,-1.6,0,-3.8,0,0.4,988.8,5.3,0,13,0,50,0,17
19/03/2013,0,4.8,0,-0.7,0,-2.8,0,0,994.9,6.7,0,12,0,10,0,17
20/03/2013,0,8.9,0,-2.3,0,-5.3,0,0,1000.4,3.8,0,7,0,120,0,11
21/03/2013,0,5.7,0,0.8,0,-4.7,0,6.1,996.7,16.5,0,25,0,80,0,37
22/03/2013,0,9.1,0,5.6,0,3.6,0,4,991.5,15.5,0,23,0,90,0,35
23/03/2013,0,6.9,0,3.1,0,3.6,0,0,1001,13.4,0,18,0,80,0,27
24/03/2013,0,3.2,0,1.7,0,1.9,0,0,1008.6,12.6,0,17,0,80,0,25
25/03/2013,0,5.3,0,-0.5,0,0.6,0,0,1012.7,12.4,0,19,0,80,0,27
26/03/2013,0,3.7,0,-1,0,-3.9,0,0.1,1013,7.5,0,13,0,50,0,21
27/03/2013,0,4.6,0,-1.7,0,-4.8,0,0,1011.4,7,0,14,0,90,0,20
28/03/2013,0,5.9,0,-3.1,0,-7,0,0,1008.5,8.7,0,15,0,90,0,22
29/03/2013,0,5.9,0,-2.4,0,-3.8,0,0,1004.2,10.8,0,17,0,90,0,25
30/03/2013,0,7.2,0,-2.5,0,-7.2,0,0,1006.8,7.4,0,13,0,150,0,21
31/03/2013,0,5.7,0,-0.2,0,-4,0,0.6,1004.1,11.1,0,16,0,100,0,25
01/04/2013,0,6.1,0,0.9,0,-1.9,0,0,1004.7,13.1,0,20,0,100,0,32
02/04/2013,0,9.2,0,-0.4,0,-2.8,0,0,1011.6,10.7,0,15,0,110,0,23
03/04/2013,0,9.5,0,-2.9,0,-8.7,0,0,1017.2,8.1,0,14,0,100,0,23
04/04/2013,0,9.1,0,-0.9,0,-5.2,0,0,1018,6.9,0,13,0,30,0,24
05/04/2013,0,10.1,0,-3.4,0,-7.8,0,0,1019.5,5.1,0,11,0,50,0,18
06/04/2013,0,11.2,0,-4.2,0,-9.2,0,0,1018.9,4.6,0,9,0,210,0,16
07/04/2013,0,8,0,0.2,0,-4.3,0,0,1009,10.5,0,18,0,100,0,26
08/04/2013,0,10.4,0,1.9,0,-1,0,0,996.3,14.2,0,19,0,100,0,29
09/04/2013,0,8.2,0,2.1,0,0.5,0,0,994.1,11.4,0,18,0,70,0,27
10/04/2013,0,11.6,0,3.1,0,0.6,0,1.6,993.8,7.4,0,11,0,110,0,18
11/04/2013,0,11.4,0,5.1,0,3.9,0,21,987.6,5.9,0,11,0,100,0,18
12/04/2013,0,12.1,0,1.9,0,3,0,0.1,993.9,6.1,0,13,0,290,0,20
13/04/2013,0,13.2,0,0,0,-4.8,0,11.6,993,8.4,0,17,0,110,0,26
14/04/2013,0,13.8,0,9.2,0,7.7,0,9.4,990.9,14.8,0,22,0,180,0,37
15/04/2013,0,15.1,0,8.9,0,7.9,0,4.6,995.3,13.8,0,24,0,200,0,38
16/04/2013,0,12.2,0,4.1,0,6.6,0,0,997.8,16,0,27,0,200,0,44
17/04/2013,0,15.6,0,6.5,0,-1.6,0,21.4,992.2,14.4,0,25,0,240,0,37
18/04/2013,0,11.9,0,3.5,0,5.3,0,4.2,1003.9,12.3,0,22,0,250,0,33
19/04/2013,0,11.9,0,3.3,0,-0.9,0,0,1022.3,6.1,0,13,0,250,0,19
20/04/2013,0,13.4,0,3.3,0,-2,0,0,1020.6,9.4,0,17,0,230,0,25
21/04/2013,0,11.2,0,5.9,0,4.8,0,9.2,1012.2,10.4,0,18,0,240,0,29
22/04/2013,0,12.8,0,7.7,0,6.5,0,1,1007.8,13.2,0,19,0,240,0,28
23/04/2013,0,13.6,0,9.3,0,8.1,0,2,1013.2,10.2,0,16,0,240,0,23
24/04/2013,0,12,0,6.4,0,9.4,0,7.9,1015.8,8,0,17,0,250,0,29
25/04/2013,0,12,0,2.9,0,5.4,0,3.2,1017.7,6.7,0,15,0,280,0,21
26/04/2013,0,9.6,0,1.9,0,-1.2,0,2.4,1017.6,9.4,0,23,0,340,0,34
27/04/2013,0,12.5,0,1.3,0,-1.7,0,0,1017.2,7.7,0,13,0,290,0,19
28/04/2013,0,12.4,0,4.8,0,6.7,0,1.9,1011.7,12.1,0,21,0,290,0,30
29/04/2013,0,12.4,0,3.9,0,1.1,0,0.7,1016.1,10,0,19,0,320,0,26
30/04/2013,0,13.2,0,-0.5,0,-5.2,0,0,1022.2,5.3,0,14,0,250,0,19
01/05/2013,0,13.8,0,5.3,0,3.5,0,0.3,1020.4,6.4,0,12,0,310,0,18
02/05/2013,0,13.9,0,6.2,0,-0.2,0,0,1017.5,9.1,0,17,0,240,0,26
03/05/2013,0,12.6,0,7.7,0,8.9,0,11.4,1010,13.4,0,22,0,230,0,32
04/05/2013,0,12.7,0,5.3,0,3.8,0,1.3,1008,12.3,0,23,0,230,0,33
05/05/2013,0,15.1,0,10.7,0,10.6,0,5.8,1011.3,10.8,0,17,0,220,0,28
06/05/2013,0,16.3,0,9.7,0,9.4,0,0.5,1011,6.1,0,10,0,190,0,16
07/05/2013,0,17.6,0,6.7,0,2.4,0,1.7,1003.2,8.9,0,16,0,140,0,28
08/05/2013,0,12.1,0,6.4,0,9.9,0,25.3,991.3,13.6,0,22,0,190,0,34
09/05/2013,0,11.8,0,6.6,0,5.8,0,12.2,990,14,0,22,0,290,0,31
10/05/2013,0,11.9,0,7.4,0,7.7,0,0.6,1000.6,12.7,0,20,0,240,0,31
11/05/2013,0,12,0,6.6,0,6.2,0,1.5,1006.4,12.6,0,22,0,280,0,32
12/05/2013,0,12.9,0,6.4,0,3.2,0,3.1,1008.2,12.8,0,20,0,270,0,31
13/05/2013,0,10.7,0,4.7,0,3.2,0,6.4,1004.3,12,0,21,0,280,0,34
14/05/2013,0,12.5,0,3.1,0,-0.1,0,2.6,996.3,10,0,21,0,290,0,36
15/05/2013,0,11.6,0,3,0,0.2,0,1.5,996.6,10.3,0,22,0,310,0,30
16/05/2013,0,12.5,0,5.3,0,3.8,0,5.5,995.5,5.2,0,12,0,290,0,17
17/05/2013,0,15.7,0,5.4,0,3.8,0,0.1,1004.8,6,0,17,0,330,0,22
18/05/2013,0,11.2,0,3.9,0,2.1,0,1.6,1006.6,7.9,0,16,0,320,0,23
19/05/2013,0,14.5,0,8.2,0,6.5,0,0,1008.6,3,0,6,0,250,0,8
20/05/2013,0,12.8,0,9,0,10,0,0,1016.2,9,0,16,0,340,0,25
21/05/2013,0,16.9,0,8.4,0,8,0,0,1019,7.7,0,15,0,330,0,20
22/05/2013,0,14.6,0,7.1,0,7.4,0,0.1,1021.4,9.7,0,15,0,310,0,21
23/05/2013,0,13.3,0,3.8,0,0,0,0,1019.1,11.3,0,18,0,330,0,29
24/05/2013,0,13.1,0,5.8,0,4.3,0,0,1017.5,8.5,0,16,0,0,0,24
25/05/2013,0,13.9,0,5.9,0,1.6,0,1.4,1017.9,5,0,11,0,220,0,16
26/05/2013,0,15.2,0,9.2,0,7.2,0,4.6,1008,7.8,0,14,0,230,0,23
27/05/2013,0,12.3,0,7.2,0,7.8,0,7.6,995.6,11.2,0,17,0,250,0,27
28/05/2013,0,15.3,0,5.8,0,3.6,0,2.1,998.3,6.7,0,15,0,290,0,20
29/05/2013,0,19.5,0,5.4,0,0.7,0,0,1008.7,8.2,0,16,0,330,0,23
30/05/2013,0,18,0,7,0,4.2,0,0,1016,8.3,0,14,0,310,0,19
31/05/2013,0,15.2,0,7.7,0,11.1,0,0,1019.7,7.5,0,13,0,290,0,17
01/06/2013,0,15.3,0,7.4,0,3,0,0,1023.6,7.4,0,15,0,260,0,21
02/06/2013,0,14.9,0,6.4,0,2.1,0,0,1026.2,5.2,0,10,0,240,0,15
03/06/2013,0,18.6,0,11.3,0,10.8,0,0,1026.7,3,0,6,0,80,0,9
04/06/2013,0,21.8,0,9.1,0,5.2,0,0,1022.4,5.1,0,11,0,130,0,22
05/06/2013,0,22.2,0,6.7,0,2.7,0,0,1016.7,6.6,0,11,0,90,0,17
06/06/2013,0,21.9,0,8.3,0,6.2,0,0,1017.5,6.1,0,10,0,80,0,16
07/06/2013,0,23.1,0,9.3,0,2.9,0,0,1019.8,6.2,0,12,0,70,0,20
08/06/2013,0,24.3,0,9.7,0,4,0,0,1016.8,3.3,0,6,0,350,0,12
09/06/2013,0,23.3,0,8.4,0,4.2,0,0,1010.2,3.8,0,9,0,130,0,15
10/06/2013,0,15.2,0,7.4,0,2.5,0,2.3,1004,8.6,0,15,0,150,0,26
11/06/2013,0,16.2,0,10.5,0,11.4,0,11.9,999.5,7.1,0,14,0,230,0,20
12/06/2013,0,16.7,0,6.8,0,4.2,0,7.4,999,4.4,0,10,0,340,0,15
13/06/2013,0,15.2,0,10,0,9.9,0,4.9,1002.3,8.7,0,17,0,250,0,26
14/06/2013,0,14.5,0,7.7,0,7.9,0,13,999.4,7.7,0,16,0,180,0,25
15/06/2013,0,15.9,0,6.9,0,3.4,0,2.8,998.6,9.9,0,17,0,240,0,26
16/06/2013,0,15.3,0,10.8,0,10.4,0,2.6,1005.4,4.6,0,10,0,230,0,16
17/06/2013,0,17.4,0,11.3,0,10.9,0,0.5,1010.2,5.3,0,10,0,80,0,14
18/06/2013,0,17.9,0,8,0,3.8,0,0,1011.9,5.6,0,13,0,230,0,18
19/06/2013,0,16.6,0,7.5,0,3.2,0,0,1012.8,6.1,0,13,0,240,0,18
20/06/2013,0,17.1,0,10.8,0,9.8,0,0,1007.9,5.7,0,11,0,220,0,18
21/06/2013,0,16.2,0,11.1,0,10.7,0,3.9,1001.1,8.2,0,13,0,180,0,23
22/06/2013,0,14.7,0,10.5,0,9.8,0,8.7,996.8,13.3,0,19,0,300,0,31
23/06/2013,0,15.4,0,8.3,0,9.9,0,0.1,1011.3,13.9,0,25,0,310,0,35
24/06/2013,0,16.4,0,7.2,0,2.8,0,0,1020.5,4.6,0,9,0,250,0,15
25/06/2013,0,16.5,0,9.2,0,3.5,0,0.3,1024.4,4.3,0,10,0,250,0,15
26/06/2013,0,17.9,0,8.9,0,4.1,0,0,1028.5,4,0,9,0,260,0,14
27/06/2013,0,17.6,0,8.4,0,4.5,0,0.2,1025.3,8.6,0,15,0,250,0,22
28/06/2013,0,15.9,0,11.8,0,12.4,0,0.6,1019.4,8.7,0,16,0,250,0,28
29/06/2013,0,18.1,0,11.6,0,10,0,0.7,1019.5,9.8,0,15,0,230,0,22
30/06/2013,0,15.6,0,11.5,0,12.5,0,1.5,1015.3,12.6,0,18,0,220,0,31
01/07/2013,0,16.1,0,10.3,0,10,0,2.7,1008.6,7.9,0,14,0,230,0,21
02/07/2013,0,15.2,0,10.2,0,9.9,0,8.4,999.3,8.9,0,14,0,240,0,23
03/07/2013,0,16.5,0,11.5,0,9.8,0,0.8,1001.5,8,0,13,0,230,0,21
04/07/2013,0,15.5,0,11.5,0,13.1,0,6.7,1011.9,11.2,0,16,0,220,0,27
05/07/2013,0,18,0,11,0,10.6,0,0,1021.8,7.2,0,11,0,250,0,18
06/07/2013,0,18.9,0,8.6,0,3.6,0,0,1024.8,6.6,0,12,0,260,0,21
07/07/2013,0,23.2,0,14.4,0,14.4,0,0.1,1029,3.4,0,7,0,240,0,10
08/07/2013,0,27.5,0,14.3,0,9.5,0,0,1028.8,5.1,0,9,0,80,0,13
09/07/2013,0,29.2,0,14.6,0,10.5,0,0,1025.1,4.2,0,9,0,350,0,14
10/07/2013,0,28.1,0,13.1,0,10.4,0,0,1022.2,3.7,0,7,0,90,0,14
11/07/2013,0,28.2,0,14.7,0,11.7,0,0,1020.5,4.4,0,8,0,80,0,13
12/07/2013,0,24.1,0,13.2,0,8.8,0,0,1020.8,4.4,0,9,0,230,0,13
13/07/2013,0,23,0,12.1,0,9.5,0,0,1022.5,4.4,0,7,0,340,0,11
14/07/2013,0,22.1,0,9.1,0,5.6,0,0,1021.5,4.8,0,12,0,250,0,18
15/07/2013,0,18.9,0,14.3,0,11.8,0,0,1020.5,4.7,0,9,0,250,0,15
16/07/2013,0,22.4,0,14.7,0,14.3,0,0,1020.1,5.2,0,11,0,270,0,17
17/07/2013,0,23,0,13.3,0,8.9,0,0,1022.2,3.8,0,9,0,240,0,12
18/07/2013,0,27.1,0,12.6,0,8.6,0,0,1023.1,2.5,0,6,0,140,0,14
19/07/2013,0,28.8,0,14.2,0,9.6,0,0,1020.3,5.4,0,9,0,90,0,16
20/07/2013,0,28.6,0,15.7,0,12.5,0,0,1017.1,6.4,0,11,0,100,0,18
21/07/2013,0,24.4,0,14.3,0,13,0,0,1013.5,6.6,0,10,0,90,0,16
22/07/2013,0,22.2,0,15.5,0,14.8,0,0,1009,5.2,0,10,0,90,0,15
23/07/2013,0,21.8,0,14.8,0,13,0,16,1005,4.6,0,10,0,150,0,15
24/07/2013,0,21,0,14.8,0,12.3,0,28.2,1002.6,6.4,0,15,0,150,0,26
25/07/2013,0,20.9,0,12.1,0,9.8,0,0.2,1004,4.4,0,10,0,240,0,16
26/07/2013,0,22.6,0,10.6,0,6.3,0,0,1004.5,3.4,0,9,0,210,0,14
27/07/2013,0,21.4,0,12.2,0,7.7,0,1.9,1000.6,4.4,0,10,0,110,0,16
28/07/2013,0,22.2,0,11.2,0,7.2,0,16.2,996.1,3.9,0,10,0,160,0,15
29/07/2013,0,19.5,0,12.3,0,10.2,0,1,1001.2,8,0,16,0,240,0,24
30/07/2013,0,19.1,0,11.5,0,9.2,0,2,1005.5,7.6,0,18,0,260,0,27
31/07/2013,0,20.1,0,12.2,0,9.7,0,17.3,1002.9,6.2,0,16,0,230,0,22
01/08/2013,0,20.4,0,15.9,0,14.1,0,30.3,995,6.4,0,13,0,140,0,24
02/08/2013,0,19.1,0,13,0,12.9,0,4.6,995,12.4,0,18,0,240,0,29
03/08/2013,0,18.5,0,12.3,0,10.6,0,1.2,1003.3,8.9,0,15,0,250,0,24
04/08/2013,0,20.2,0,10.1,0,7.1,0,0.2,1006.8,5,0,8,0,200,0,13
05/08/2013,0,19.2,0,7.9,0,5.3,0,0,1008.7,6.6,0,13,0,310,0,19
06/08/2013,0,19.3,0,11.5,0,7.8,0,3.2,1008.6,4.1,0,8,0,160,0,12
07/08/2013,0,20.6,0,9.9,0,7.6,0,0.1,1010.5,2.9,0,6,0,90,0,11
08/08/2013,0,20.3,0,10.8,0,6.8,0,2.8,1010.2,6.7,0,15,0,190,0,22
09/08/2013,0,17.4,0,12.9,0,11.2,0,0,1015,6.5,0,14,0,280,0,21
10/08/2013,0,18.1,0,11.5,0,8.4,0,0,1016.5,6.7,0,13,0,250,0,22
11/08/2013,0,17.1,0,11.8,0,8.6,0,0.9,1013.9,7.7,0,14,0,260,0,23
12/08/2013,0,18.8,0,11.2,0,8.3,0,0.1,1015.2,7.7,0,14,0,320,0,21
13/08/2013,0,18.5,0,13.5,0,12.8,0,0,1016.2,5.7,0,11,0,230,0,16
14/08/2013,0,19.4,0,14.6,0,9.8,0,3,1012.1,7.1,0,12,0,230,0,19
15/08/2013,0,19.5,0,10.8,0,15.5,0,8,1006.9,7.3,0,12,0,190,0,21
16/08/2013,0,19.2,0,10.4,0,6,0,3,1007,7.6,0,13,0,230,0,20
17/08/2013,0,18.6,0,12.1,0,13.1,0,6,1000.1,10,0,15,0,200,0,24
18/08/2013,0,17.6,0,9.9,0,9.5,0,0.5,1004.4,8,0,15,0,250,0,25
19/08/2013,0,18.4,0,10.2,0,4.2,0,0.5,1014.8,7.5,0,15,0,240,0,23
20/08/2013,0,19.3,0,13.6,0,12.3,0,0.5,1017,8.4,0,16,0,190,0,24
21/08/2013,0,17.7,0,12.7,0,14.4,0,0.4,1014.3,10,0,16,0,250,0,26
22/08/2013,0,21.3,0,12.4,0,9.8,0,0.1,1011.1,4.3,0,8,0,180,0,17
23/08/2013,0,18,0,7.8,0,13.6,0,0.6,1008.7,6.8,0,13,0,290,0,19
24/08/2013,0,16.3,0,10.5,0,4.3,0,2.5,1010.2,4.9,0,10,0,300,0,14
25/08/2013,0,17.1,0,9.9,0,6.3,0,0,1015.1,5.2,0,9,0,320,0,13
26/08/2013,0,17.3,0,12.7,0,12.8,0,0,1017.3,3.5,0,7,0,240,0,12
27/08/2013,0,19.7,0,8.5,0,9.5,0,0.2,1018.2,4.9,0,10,0,330,0,16
28/08/2013,0,19,0,7.9,0,4.9,0,0.1,1018.2,5.3,0,12,0,230,0,19
29/08/2013,0,17.6,0,14.5,0,14.1,0,1.4,1014.8,8.1,0,12,0,240,0,21
30/08/2013,0,17.6,0,9,0,14.2,0,2.6,1015.8,9.1,0,17,0,280,0,25
31/08/2013,0,17.1,0,11.1,0,5.7,0,0,1024.7,7.1,0,14,0,290,0,21
01/09/2013,0,16.6,0,12.6,0,7.1,0,0,1025.6,9.6,0,16,0,240,0,26
02/09/2013,0,16.7,0,13.8,0,13.6,0,3.1,1022.6,9.2,0,13,0,230,0,21
03/09/2013,0,19.2,0,10.1,0,6.7,0,0,1019.8,5.1,0,10,0,250,0,16
04/09/2013,0,22.2,0,9.5,0,5.4,0,3.9,1012.7,7.1,0,14,0,210,0,22
05/09/2013,0,15.8,0,4.8,0,2.6,0,3.1,1010.3,3.6,0,11,0,280,0,18
06/09/2013,0,15.4,0,6,0,3.5,0,0.1,1009.8,7.4,0,15,0,340,0,23
07/09/2013,0,10.4,0,5.7,0,4.3,0,3.3,1009.3,8.1,0,15,0,310,0,24
08/09/2013,0,14.3,0,8.3,0,7.4,0,0,1009.4,4.1,0,8,0,230,0,13
09/09/2013,0,16.8,0,6.4,0,4.7,0,0,1016.6,4.5,0,11,0,320,0,15
10/09/2013,0,16.8,0,6.9,0,5,0,0,1023.8,5.9,0,12,0,290,0,18
11/09/2013,0,18.7,0,11.7,0,11.4,0,2.5,1020.6,6,0,11,0,260,0,17
12/09/2013,0,17,0,8.5,0,14.9,0,2.8,1014.5,7.7,0,14,0,240,0,23
13/09/2013,0,15.2,0,7.3,0,5,0,0.1,1015.7,2.4,0,7,0,280,0,10
14/09/2013,0,16.5,0,6.8,0,4.5,0,0.6,1013.6,3.6,0,10,0,200,0,15
15/09/2013,0,15.8,0,8.2,0,8.8,0,8.2,1003.4,14.2,0,23,0,280,0,35
16/09/2013,0,13.1,0,6.8,0,5.3,0,2.2,1000.4,11.5,0,22,0,290,0,32
17/09/2013,0,16.7,0,9.5,0,7.8,0,12.3,995.7,7.9,0,18,0,290,0,28
18/09/2013,0,14.9,0,8.1,0,6.8,0,0.1,1002.1,7.1,0,18,0,280,0,26
19/09/2013,0,15.8,0,9.9,0,6.3,0,4.9,1003.7,10,0,18,0,300,0,26
20/09/2013,0,17.9,0,10.8,0,9.3,0,0,1011.3,5.1,0,10,0,220,0,15
21/09/2013,0,18.6,0,14.3,0,12,0,0,1015.2,7.6,0,14,0,220,0,22
22/09/2013,0,22.3,0,14.1,0,13.6,0,0,1019.4,6.2,0,11,0,160,0,17
23/09/2013,0,21.4,0,12.9,0,10,0,0.1,1014.8,7.7,0,13,0,120,0,20
24/09/2013,0,17.9,0,14.6,0,12.4,0,0,1009.3,5.2,0,11,0,110,0,17
25/09/2013,0,20,0,13.1,0,10.5,0,0,1006.4,3.7,0,9,0,80,0,14
26/09/2013,0,19.6,0,11.8,0,12.2,0,0,1008.2,5.3,0,9,0,80,0,14
27/09/2013,0,18.8,0,10.2,0,7.5,0,0.3,1007.1,5.4,0,9,0,90,0,14
28/09/2013,0,19.2,0,11.5,0,9.4,0,0,1002.6,6.8,0,12,0,80,0,17
29/09/2013,0,18.3,0,12.9,0,11.2,0,0,999.8,6.7,0,11,0,90,0,16
30/09/2013,0,16.2,0,12.8,0,12.3,0,0.3,997.3,10.2,0,13,0,110,0,21
01/10/2013,0,19.8,0,15.1,0,13.5,0,6.1,995.5,9.3,0,14,0,110,0,21
02/10/2013,0,20.3,0,15.1,0,13.6,0,1.6,993.9,8.8,0,13,0,150,0,21
03/10/2013,0,18.4,0,12,0,12.9,0,4.1,995,5.9,0,12,0,140,0,18
04/10/2013,0,17,0,10.1,0,8.9,0,0.4,1003,4.7,0,11,0,280,0,15
05/10/2013,0,19.1,0,9.9,0,6.6,0,0.4,1012.5,8.1,0,14,0,230,0,21
06/10/2013,0,17.9,0,14.7,0,11,0,5.1,1014.4,8.5,0,13,0,220,0,20
07/10/2013,0,18.5,0,14.6,0,13.4,0,7.7,1013.2,8.8,0,14,0,210,0,23
08/10/2013,0,15.6,0,10.1,0,7,0,0.6,1018.8,5.4,0,10,0,290,0,21
09/10/2013,0,13.8,0,3.7,0,5.2,0,0.1,1021.8,7.9,0,20,0,310,0,27
10/10/2013,0,12.3,0,1.5,0,-1.3,0,0,1024.7,5.2,0,10,0,350,0,16
11/10/2013,0,13.6,0,1.4,0,-2.1,0,0,1024.8,5.7,0,13,0,80,0,19
12/10/2013,0,11.6,0,5.6,0,0.8,0,0,1020.4,4.9,0,10,0,60,0,14
13/10/2013,0,14.2,0,4,0,9.1,0,0.1,1014.3,4,0,9,0,30,0,13
14/10/2013,0,14.6,0,3.5,0,-0.5,0,0,1009.3,3.4,0,8,0,80,0,13
15/10/2013,0,15,0,2.5,0,-2.1,0,0.1,1004.8,7.1,0,13,0,110,0,20
16/10/2013,0,15.5,0,10.1,0,6.8,0,16.5,998.9,8.2,0,14,0,230,0,24
17/10/2013,0,17.9,0,8.8,0,5.3,0,0.3,1003.6,5.2,0,9,0,200,0,13
18/10/2013,0,14.6,0,12.2,0,6.9,0,3.3,997.8,9.4,0,19,0,110,0,31
19/10/2013,0,16.3,0,9.5,0,5.4,0,0.6,989.6,5.5,0,11,0,180,0,19
20/10/2013,0,15.4,0,9.4,0,6,0,8,989.3,6.3,0,11,0,230,0,18
21/10/2013,0,15.2,0,7.4,0,2.8,0,16.1,987.9,6.5,0,14,0,50,0,21
22/10/2013,0,16.4,0,11.5,0,8.1,0,4.2,979.8,6,0,12,0,180,0,20
23/10/2013,0,12.8,0,3.7,0,5.4,0,0.6,991.2,7,0,15,0,270,0,25
24/10/2013,0,15.5,0,4.4,0,-1.9,0,4.4,998.2,8.3,0,14,0,90,0,20
25/10/2013,0,16.5,0,10.9,0,9.2,0,5.1,991.1,7.9,0,15,0,80,0,22
26/10/2013,0,12.8,0,8.5,0,8.8,0,7.1,987.4,8.3,0,15,0,180,0,25
27/10/2013,0,13.9,0,8.3,0,6.3,0,13.5,979.4,12.8,0,24,0,250,0,41
28/10/2013,0,12.2,0,6.8,0,5.4,0,4,989.1,8.3,0,16,0,240,0,25
29/10/2013,0,11.5,0,3.8,0,-1,0,0.1,1005.4,6.4,0,14,0,300,0,22
30/10/2013,0,13.6,0,6.1,0,-1.1,0,2.6,1004.5,8.1,0,17,0,180,0,29
31/10/2013,0,12.8,0,7.2,0,0.9,0,8.5,1005,9.1,0,16,0,250,0,30
01/11/2013,0,11.8,0,1.2,0,2.1,0,2.3,999.4,3.9,0,12,0,260,0,21
02/11/2013,0,10.4,0,1.8,0,-2.7,0,9.2,984.1,11.4,0,24,0,290,0,40
03/11/2013,0,11,0,1.6,0,3.2,0,0.9,991.2,5.6,0,11,0,260,0,19
04/11/2013,0,10.5,0,-2.5,0,-7.2,0,1,989,4.5,0,16,0,230,0,23
05/11/2013,0,9.6,0,5.9,0,-3.2,0,3.8,988.2,7.8,0,14,0,280,0,26
06/11/2013,0,8.7,0,3.1,0,5.7,0,6.1,993.3,4.4,0,11,0,250,0,19
07/11/2013,0,11.2,0,4.1,0,-1.3,0,13.6,996.2,8.5,0,21,0,230,0,34
08/11/2013,0,8.8,0,3.3,0,0.1,0,6.9,997.5,5.6,0,12,0,260,0,20
09/11/2013,0,8.9,0,2,0,-1.9,0,2.8,1000.5,3.6,0,8,0,230,0,13
10/11/2013,0,12.6,0,-0.1,0,-3.7,0,11.2,1008.4,5.3,0,11,0,140,0,17
11/11/2013,0,13.4,0,7.8,0,0.7,0,2.6,1011.8,8.1,0,15,0,240,0,22
12/11/2013,0,11.4,0,2.6,0,-1,0,0.1,1023.3,5,0,12,0,260,0,18
13/11/2013,0,10.8,0,2.4,0,-3.1,0,8.1,1021.8,10.5,0,18,0,190,0,29
14/11/2013,0,10.6,0,5.5,0,2.8,0,1.7,1026.3,8,0,16,0,320,0,24
15/11/2013,0,11.2,0,7.4,0,2.8,0,0,1030,4.7,0,10,0,260,0,15
16/11/2013,0,12.4,0,9.2,0,8.2,0,2.3,1025.8,7.4,0,13,0,240,0,20
17/11/2013,0,11.9,0,7.4,0,8.4,0,24.6,1017.8,5.3,0,9,0,200,0,14
18/11/2013,0,8.2,0,0.9,0,-1.6,0,0.2,1011.1,5.4,0,16,0,310,0,24
19/11/2013,0,8.1,0,-0.5,0,-4.2,0,0,1014.4,6.3,0,15,0,250,0,24
20/11/2013,0,8.3,0,3.1,0,-0.1,0,1.7,1008.1,12.2,0,18,0,320,0,29
21/11/2013,0,6.7,0,-0.3,0,0.6,0,0,1013.8,6.9,0,14,0,30,0,21
22/11/2013,0,6.5,0,-3.1,0,-3.4,0,0,1019.7,3,0,7,0,30,0,12
23/11/2013,0,7.7,0,-3.6,0,-7.8,0,0.3,1024.9,3,0,7,0,350,0,9
24/11/2013,0,8.1,0,2.9,0,-0.2,0,0.2,1030.8,1.9,0,6,0,330,0,8
25/11/2013,0,8.4,0,5,0,4.7,0,0,1036,1.9,0,5,0,290,0,7
26/11/2013,0,9.7,0,1.5,0,-0.3,0,0,1036.4,2.8,0,5,0,190,0,7
27/11/2013,0,10.4,0,4.6,0,-1.7,0,0,1033.6,2.6,0,6,0,260,0,8
28/11/2013,0,10.3,0,7,0,6.3,0,0,1032,2.6,0,9,0,270,0,15
29/11/2013,0,10.2,0,4.7,0,6.5,0,0.4,1028.4,8.6,0,15,0,290,0,23
30/11/2013,0,9.9,0,2.8,0,-1.1,0,0,1029.1,4.3,0,9,0,290,0,13
01/12/2013,0,9.3,0,5,0,1.5,0,0.2,1030.3,2.1,0,6,0,190,0,10
02/12/2013,0,9.6,0,5.8,0,5.1,0,0,1027.3,4.7,0,8,0,200,0,13
03/12/2013,0,10.1,0,4.2,0,1,0,5.4,1021.9,6.5,0,15,0,330,0,23
04/12/2013,0,8.4,0,-1.6,0,-6.6,0,0,1026.7,5,0,14,0,250,0,25
05/12/2013,0,9.9,0,4.2,0,-6,0,1.6,1021.7,14.2,0,25,0,250,0,47
06/12/2013,0,9.7,0,4,0,-0.3,0,0.5,1023.8,5.9,0,11,0,260,0,20
07/12/2013,0,9.7,0,6,0,3.2,0,4.4,1019.1,6.6,0,11,0,220,0,16
08/12/2013,0,12,0,8.3,0,5.9,0,0.7,1015,12.8,0,17,0,230,0,28
09/12/2013,0,11.9,0,7.8,0,5.9,0,0,1015.2,8.3,0,15,0,220,0,21
10/12/2013,0,13.5,0,9.9,0,5.4,0,0,1013.5,11.2,0,16,0,190,0,27
11/12/2013,0,12.7,0,9.9,0,8.1,0,0.3,1010.8,12.1,0,18,0,180,0,33
12/12/2013,0,15,0,11.7,0,8.5,0,0.3,1004.2,10.1,0,14,0,180,0,24
13/12/2013,0,13.7,0,4.9,0,6.5,0,4.4,1004.8,12,0,20,0,210,0,33
14/12/2013,0,12.2,0,5.1,0,1.5,0,21.5,1001.5,13.7,0,27,0,220,0,44
15/12/2013,0,10.4,0,4.7,0,1.9,0,6.5,1001.6,10,0,19,0,180,0,31
16/12/2013,0,8.3,0,2.5,0,0.6,0,8.1,1004.9,6.7,0,19,0,220,0,32
17/12/2013,0,8.9,0,1.5,0,-1.4,0,0.4,1004.5,10.6,0,21,0,180,0,34
18/12/2013,0,11.4,0,3.7,0,-0.5,0,15.2,981.9,14.7,0,34,0,250,0,56
