,date,maxtp,mintp,rain,wdsp,hm,ddhm
0,26/02/2010,7.6,1.8,0.1,8.3,14,230
1,27/02/2010,8.6,-2.4,0.1,4.3,9,170
2,28/02/2010,8.8,-3.3,0.0,4.9,17,290
3,01/03/2010,10.0,-4.3,0.0,2.3,6,50
4,02/03/2010,8.2,-1.8,0.0,7.1,12,120
5,03/03/2010,5.6,1.4,12.5,5.4,8,110
6,04/03/2010,7.7,-0.9,0.0,4.7,9,60
7,05/03/2010,9.7,-4.7,0.1,2.4,6,320
8,06/03/2010,8.6,-4.1,0.0,2.8,8,70
9,07/03/2010,7.8,-2.1,0.0,6.5,12,120
10,08/03/2010,7.8,-5.7,0.0,6.2,12,100
11,09/03/2010,9.2,-4.5,0.0,4.3,7,60
12,10/03/2010,8.9,-4.4,0.0,3.6,8,80
13,11/03/2010,9.4,-5.3,0.0,3.0,7,320
14,12/03/2010,11.0,2.1,0.3,6.5,12,350
15,13/03/2010,10.7,1.5,0.1,4.4,10,320
16,14/03/2010,11.0,-1.9,0.0,4.2,11,230
17,15/03/2010,10.7,1.9,0.0,4.1,11,240
18,16/03/2010,9.9,2.7,0.0,9.4,16,160
19,17/03/2010,13.9,7.8,0.2,9.7,16,190
20,18/03/2010,13.6,8.9,1.3,15.3,25,210
21,19/03/2010,11.3,4.1,0.2,5.8,16,220
22,20/03/2010,12.3,3.1,0.1,5.8,11,330
23,21/03/2010,12.6,3.7,1.3,7.3,17,170
24,22/03/2010,10.5,3.9,6.2,10.9,22,230
25,23/03/2010,10.2,5.0,0.8,9.5,15,170
26,24/03/2010,11.8,4.4,10.8,6.5,12,250
27,25/03/2010,13.1,5.8,3.3,8.2,13,70
28,26/03/2010,13.2,3.9,0.6,3.9,10,340
29,27/03/2010,11.5,3.8,0.3,7.4,16,240
30,28/03/2010,10.7,2.7,0.0,3.9,8,300
31,29/03/2010,4.9,1.0,26.1,11.3,19,50
32,30/03/2010,4.7,2.6,7.5,15.7,21,310
33,31/03/2010,6.9,-0.8,1.6,12.2,21,300
34,01/04/2010,9.6,-0.4,0.4,5.2,11,230
35,02/04/2010,10.3,3.1,7.7,7.2,17,80
36,03/04/2010,10.3,1.4,0.3,8.2,16,310
37,04/04/2010,9.3,-1.1,10.8,8.3,17,180
38,05/04/2010,13.5,7.4,21.7,14.4,27,190
39,06/04/2010,11.7,3.2,11.1,5.4,14,240
40,07/04/2010,11.1,1.5,0.8,7.2,17,240
41,08/04/2010,12.4,5.6,0.0,5.6,12,240
42,09/04/2010,15.2,4.5,0.0,6.1,13,160
43,10/04/2010,18.5,4.5,0.0,5.6,10,170
44,11/04/2010,18.4,3.0,0.0,3.7,8,0
45,12/04/2010,17.0,3.1,0.0,4.9,9,50
46,13/04/2010,16.1,2.3,0.0,5.0,10,60
47,14/04/2010,12.6,5.0,0.0,6.4,13,50
48,15/04/2010,15.0,2.5,0.0,6.6,11,50
49,16/04/2010,15.4,1.2,0.0,4.0,8,80
50,17/04/2010,13.7,1.0,0.0,3.5,8,240
51,18/04/2010,13.4,2.1,0.0,3.3,8,270
52,19/04/2010,12.5,1.2,0.6,5.3,9,280
53,20/04/2010,11.6,-1.8,0.0,4.2,9,350
54,21/04/2010,12.1,-1.1,0.0,4.8,9,110
55,22/04/2010,13.0,3.4,0.0,4.2,8,100
56,23/04/2010,15.7,5.9,0.0,5.6,10,200
57,24/04/2010,15.0,6.1,6.0,6.3,12,150
58,25/04/2010,15.2,9.2,2.1,8.0,15,240
59,26/04/2010,16.8,9.4,1.2,5.0,10,250
60,27/04/2010,14.8,10.6,5.0,9.9,16,160
61,28/04/2010,16.4,9.3,1.4,11.4,19,230
62,29/04/2010,13.4,6.8,0.6,8.0,16,230
63,30/04/2010,14.5,7.3,7.1,6.6,13,230
64,01/05/2010,13.0,7.3,8.8,4.0,11,320
65,02/05/2010,11.8,4.8,0.4,9.2,15,340
66,03/05/2010,13.0,3.3,0.0,7.8,13,350
67,04/05/2010,13.2,3.0,0.0,6.0,10,310
68,05/05/2010,14.7,8.4,0.3,7.3,13,310
69,06/05/2010,14.6,6.1,0.0,9.8,15,350
70,07/05/2010,12.8,2.7,0.0,8.2,15,60
71,08/05/2010,15.0,2.8,0.0,7.8,15,60
72,09/05/2010,14.9,0.7,0.0,6.1,13,350
73,10/05/2010,11.8,3.3,0.0,8.3,15,350
74,11/05/2010,11.8,0.3,1.5,5.2,12,230
75,12/05/2010,12.3,0.4,0.1,5.1,10,350
76,13/05/2010,12.2,5.4,1.5,7.0,14,240
77,14/05/2010,14.6,2.4,0.5,7.9,16,320
78,15/05/2010,13.2,4.6,2.9,8.5,16,220
79,16/05/2010,14.8,0.2,0.0,5.5,13,280
80,17/05/2010,14.9,3.2,0.0,3.7,9,240
81,18/05/2010,14.2,7.0,5.9,6.7,12,150
82,19/05/2010,18.1,11.7,1.1,5.4,8,220
83,20/05/2010,22.1,12.3,0.1,4.2,9,210
84,21/05/2010,20.8,9.6,0.0,2.6,8,180
85,22/05/2010,24.5,7.4,0.0,3.7,7,110
86,23/05/2010,24.5,9.1,0.0,4.3,9,320
87,24/05/2010,19.9,10.0,0.0,5.9,9,20
88,25/05/2010,17.5,4.8,0.0,6.5,10,10
89,26/05/2010,16.2,3.3,0.0,7.0,13,340
90,27/05/2010,12.8,1.6,1.0,5.2,12,220
91,28/05/2010,15.2,2.7,0.8,4.1,9,250
92,29/05/2010,14.3,7.6,3.9,6.3,10,310
93,30/05/2010,15.8,4.4,0.0,3.5,7,330
94,31/05/2010,17.9,10.9,9.6,6.3,12,160
95,01/06/2010,16.9,10.1,1.5,7.5,15,240
96,02/06/2010,21.1,8.3,0.0,3.5,8,180
97,03/06/2010,20.0,10.3,0.0,8.1,15,140
98,04/06/2010,18.3,11.5,1.2,6.8,12,240
99,05/06/2010,19.2,8.1,0.0,4.7,10,230
100,06/06/2010,18.2,11.4,0.0,5.7,12,240
101,07/06/2010,14.6,11.2,5.1,7.7,15,70
102,08/06/2010,15.5,11.8,2.3,7.6,12,20
103,09/06/2010,15.4,11.5,1.5,8.7,14,40
104,10/06/2010,20.2,8.4,0.1,7.8,12,330
105,11/06/2010,19.1,8.6,0.0,7.6,17,330
106,12/06/2010,17.2,10.7,0.0,6.4,11,240
107,13/06/2010,16.8,9.5,2.9,9.7,19,280
108,14/06/2010,20.5,8.8,0.1,8.0,11,330
109,15/06/2010,21.0,7.9,0.0,5.1,10,240
110,16/06/2010,20.5,8.6,0.0,4.2,9,230
111,17/06/2010,21.9,10.6,0.0,4.6,9,330
112,18/06/2010,18.3,9.8,0.0,6.9,12,320
113,19/06/2010,20.5,5.7,0.0,7.7,13,340
114,20/06/2010,21.8,4.3,0.0,4.9,9,240
115,21/06/2010,21.1,6.7,0.0,5.8,15,230
116,22/06/2010,19.9,10.0,0.0,5.3,10,240
117,23/06/2010,19.4,14.1,0.0,7.6,14,230
118,24/06/2010,19.9,9.5,0.0,5.8,11,240
119,25/06/2010,21.6,9.2,0.2,4.5,12,150
120,26/06/2010,22.1,12.6,0.4,7.1,14,200
121,27/06/2010,20.4,13.5,0.0,10.8,18,220
122,28/06/2010,19.5,12.6,8.0,5.5,10,240
123,29/06/2010,21.0,10.1,0.0,2.7,8,240
124,30/06/2010,22.1,12.1,5.0,8.4,15,150
125,01/07/2010,20.0,11.9,4.7,10.6,16,150
126,02/07/2010,18.8,11.7,0.3,11.4,20,230
127,03/07/2010,17.6,11.7,1.6,9.8,16,220
128,04/07/2010,17.9,12.1,5.4,13.6,24,250
129,05/07/2010,17.9,11.2,0.1,7.7,14,250
130,06/07/2010,19.2,10.2,3.6,9.9,19,210
131,07/07/2010,18.0,12.0,0.6,13.0,21,230
132,08/07/2010,16.4,11.1,6.5,6.6,12,200
133,09/07/2010,17.1,12.2,11.8,4.5,10,270
134,10/07/2010,18.3,11.6,9.2,7.5,19,280
135,11/07/2010,17.8,10.6,5.4,5.8,14,280
136,12/07/2010,19.1,10.7,0.1,3.2,6,260
137,13/07/2010,17.2,12.0,3.3,7.2,15,100
138,14/07/2010,19.9,12.5,9.8,5.9,11,90
139,15/07/2010,18.1,13.0,34.5,7.0,14,220
140,16/07/2010,16.2,11.5,4.1,9.0,13,290
141,17/07/2010,17.2,11.6,2.5,8.9,14,230
142,18/07/2010,18.8,14.2,6.2,5.9,10,240
143,19/07/2010,19.3,13.7,3.5,7.3,13,240
144,20/07/2010,19.2,11.2,12.9,4.3,10,170
145,21/07/2010,16.5,11.9,20.1,9.0,17,330
146,22/07/2010,19.4,9.4,0.6,9.4,14,330
147,23/07/2010,18.2,6.9,0.2,4.3,10,230
148,24/07/2010,17.7,13.2,0.6,7.1,13,230
149,25/07/2010,19.0,14.9,0.0,7.9,13,220
150,26/07/2010,19.0,14.7,0.2,9.2,14,240
151,27/07/2010,17.2,12.8,0.9,7.9,14,240
152,28/07/2010,18.7,12.3,0.6,6.5,11,280
153,29/07/2010,17.9,13.0,0.0,3.9,8,240
154,30/07/2010,18.9,13.1,5.0,7.4,12,220
155,31/07/2010,18.3,12.7,1.2,8.2,13,290
156,01/08/2010,19.0,12.1,0.0,4.3,11,330
157,02/08/2010,16.2,9.6,1.8,4.4,9,240
158,03/08/2010,16.5,11.6,4.4,6.6,13,240
159,04/08/2010,18.3,10.9,0.8,9.1,16,300
160,05/08/2010,18.2,13.2,1.6,7.0,14,240
161,06/08/2010,16.2,13.4,4.7,9.3,16,230
162,07/08/2010,18.7,8.4,0.2,7.3,13,330
163,08/08/2010,18.8,6.1,1.9,5.0,11,220
164,09/08/2010,17.5,12.8,4.0,8.0,14,240
165,10/08/2010,19.1,10.8,0.8,7.6,12,280
166,11/08/2010,17.7,10.4,0.4,6.2,13,320
167,12/08/2010,16.8,12.2,0.0,8.7,14,320
168,13/08/2010,17.0,11.7,0.7,7.5,12,340
169,14/08/2010,16.1,9.4,3.2,3.1,7,300
170,15/08/2010,23.0,6.1,0.1,2.9,8,230
171,16/08/2010,16.0,8.6,8.4,4.9,10,240
172,17/08/2010,17.3,8.5,0.2,7.0,13,310
173,18/08/2010,17.2,9.7,5.2,8.4,17,230
174,19/08/2010,17.6,11.7,5.2,6.3,11,80
175,20/08/2010,18.6,13.1,2.2,11.3,20,230
176,21/08/2010,18.9,11.1,7.1,8.1,16,220
177,22/08/2010,18.6,10.2,2.0,5.8,12,240
178,23/08/2010,17.0,11.3,5.4,9.1,18,270
179,24/08/2010,17.4,6.3,0.1,8.8,17,270
180,25/08/2010,17.6,4.9,0.0,4.8,9,90
181,26/08/2010,19.2,5.1,0.0,5.4,9,50
182,27/08/2010,18.1,6.8,0.0,5.3,12,280
183,28/08/2010,18.6,7.5,0.1,8.0,15,290
184,29/08/2010,17.1,6.4,0.4,8.0,14,350
185,30/08/2010,17.8,1.8,0.0,3.1,7,30
186,31/08/2010,20.1,5.8,0.0,5.1,9,110
187,01/09/2010,20.9,9.9,0.0,5.9,11,120
188,02/09/2010,22.6,10.5,0.0,6.6,11,120
189,03/09/2010,22.4,10.0,0.0,7.4,11,100
190,04/09/2010,20.2,12.5,1.3,5.4,12,100
191,05/09/2010,19.1,10.4,2.7,7.9,15,110
192,06/09/2010,17.3,13.0,32.6,4.7,13,120
193,07/09/2010,16.8,12.5,7.9,6.1,14,230
194,08/09/2010,17.3,12.5,9.9,7.6,15,230
195,09/09/2010,18.0,12.6,19.2,7.0,13,210
196,10/09/2010,18.3,13.2,4.7,6.7,15,220
197,11/09/2010,16.8,9.5,11.6,6.5,14,280
198,12/09/2010,16.1,6.2,0.2,6.9,15,230
199,13/09/2010,17.5,14.0,16.5,14.6,23,220
200,14/09/2010,16.3,10.5,5.2,11.5,20,270
201,15/09/2010,16.6,10.0,0.0,10.6,17,300
202,16/09/2010,16.4,8.1,4.1,5.1,11,290
203,17/09/2010,15.0,6.0,0.1,4.2,9,320
204,18/09/2010,14.7,7.3,4.0,8.2,16,210
205,19/09/2010,17.4,13.1,8.6,8.5,16,240
206,20/09/2010,18.6,12.7,0.3,8.0,15,230
207,21/09/2010,18.5,12.8,2.0,8.1,12,170
208,22/09/2010,18.4,12.6,14.9,5.8,13,230
209,23/09/2010,14.1,11.1,4.4,10.1,17,320
210,24/09/2010,14.4,7.6,0.0,7.5,12,0
211,25/09/2010,12.6,7.5,0.0,3.1,7,30
212,26/09/2010,11.7,7.6,0.0,4.0,8,170
213,27/09/2010,16.0,7.2,0.0,7.3,11,100
214,28/09/2010,15.2,4.8,3.5,4.6,8,180
215,29/09/2010,16.4,4.8,0.4,4.3,11,230
216,30/09/2010,16.2,8.8,0.9,6.4,12,140
217,01/10/2010,14.2,8.6,4.3,10.6,19,250
218,02/10/2010,14.4,9.4,0.7,7.5,14,180
219,03/10/2010,16.3,6.3,0.1,6.0,15,240
220,04/10/2010,14.9,7.5,2.1,10.0,19,170
221,05/10/2010,14.3,7.5,4.3,10.1,18,220
222,06/10/2010,15.2,6.8,1.5,7.8,15,230
223,07/10/2010,17.2,10.5,0.4,11.0,19,140
224,08/10/2010,19.3,13.3,0.1,11.3,18,90
225,09/10/2010,17.4,12.8,0.0,12.4,17,70
226,10/10/2010,13.6,9.4,0.0,7.6,12,80
227,11/10/2010,17.6,7.0,0.1,5.3,10,60
228,12/10/2010,16.2,3.3,0.2,3.2,6,70
229,13/10/2010,9.0,2.9,0.1,2.8,5,40
230,14/10/2010,11.2,7.8,0.0,2.7,5,310
231,15/10/2010,15.4,7.2,1.2,5.7,12,290
232,16/10/2010,14.0,1.7,0.2,2.6,6,60
233,17/10/2010,13.9,1.1,1.2,5.3,13,230
234,18/10/2010,13.4,8.3,0.5,7.7,15,270
235,19/10/2010,12.3,2.3,1.7,6.9,17,310
236,20/10/2010,11.0,-1.4,1.5,3.8,9,210
237,21/10/2010,12.9,1.2,0.5,4.8,12,240
238,22/10/2010,11.8,3.2,6.9,6.1,13,210
239,23/10/2010,12.5,3.1,8.3,5.4,10,300
240,24/10/2010,11.1,-3.1,0.0,2.6,7,10
241,25/10/2010,11.5,-0.8,0.8,8.3,15,180
242,26/10/2010,15.9,11.5,11.6,11.9,17,220
243,27/10/2010,12.8,7.5,4.5,9.6,19,220
244,28/10/2010,14.7,6.9,3.1,10.7,18,180
245,29/10/2010,12.0,6.6,15.5,6.5,15,190
246,30/10/2010,13.0,4.8,0.4,4.6,8,190
247,31/10/2010,10.9,1.0,0.1,5.3,9,10
248,01/11/2010,13.8,0.8,4.1,9.4,21,230
249,02/11/2010,13.3,10.1,17.3,15.2,25,230
250,03/11/2010,14.6,8.9,8.1,8.2,24,230
251,04/11/2010,14.9,10.8,8.8,15.6,23,230
252,05/11/2010,11.6,6.7,8.0,7.0,12,230
253,06/11/2010,8.9,0.6,3.2,5.1,12,320
254,07/11/2010,8.5,-0.8,10.9,9.0,21,180
255,08/11/2010,10.4,4.7,6.5,6.3,13,10
256,09/11/2010,9.3,-0.2,0.4,9.0,16,10
257,10/11/2010,8.5,-3.6,2.6,6.2,16,160
258,11/11/2010,12.2,6.6,6.8,20.7,31,240
259,12/11/2010,10.3,4.8,4.4,8.9,19,260
260,13/11/2010,5.8,-0.4,9.8,4.1,11,190
261,14/11/2010,8.3,-3.0,0.2,3.1,10,150
262,15/11/2010,9.5,0.3,1.6,3.5,9,290
263,16/11/2010,9.6,4.5,8.4,11.1,21,120
264,17/11/2010,10.0,6.3,8.6,12.2,19,150
265,18/11/2010,10.0,4.9,8.9,10.3,18,240
266,19/11/2010,9.7,2.5,0.4,5.0,9,70
267,20/11/2010,8.9,4.4,0.0,6.5,11,60
268,21/11/2010,6.6,-0.7,0.0,5.7,9,20
269,22/11/2010,6.7,-4.0,0.0,2.9,8,20
270,23/11/2010,6.5,-4.6,0.1,1.6,5,320
271,24/11/2010,5.4,-0.9,0.5,3.9,9,320
272,25/11/2010,5.7,-2.2,2.9,6.8,10,270
273,26/11/2010,5.0,-0.4,4.2,7.2,12,340
274,27/11/2010,1.7,-2.2,0.4,6.0,10,350
275,28/11/2010,-1.1,-7.5,0.0,2.0,6,340
276,29/11/2010,-1.7,-6.4,0.0,2.7,6,50
277,30/11/2010,1.4,-4.0,3.0,7.4,14,40
278,01/12/2010,-0.7,-5.7,0.0,6.7,9,0
279,02/12/2010,-1.8,-10.1,0.0,4.6,9,0
280,03/12/2010,4.3,-9.0,0.0,5.1,10,190
281,04/12/2010,2.3,-6.3,2.0,2.1,5,10
282,05/12/2010,3.7,-6.3,0.0,2.1,7,310
283,06/12/2010,1.4,-6.4,1.5,4.5,11,10
284,07/12/2010,1.6,-5.2,0.0,6.0,9,10
285,08/12/2010,2.3,-6.6,0.0,4.4,8,320
286,09/12/2010,5.9,-5.4,0.0,2.7,7,250
287,10/12/2010,8.1,2.2,0.0,3.2,6,220
288,11/12/2010,5.5,-1.9,0.4,2.3,7,60
289,12/12/2010,3.9,-2.8,0.0,5.0,12,80
290,13/12/2010,4.4,-1.8,0.0,5.4,9,100
291,14/12/2010,5.1,-2.7,0.0,3.6,6,60
292,15/12/2010,5.7,2.8,0.2,4.0,8,230
293,16/12/2010,8.3,-2.2,1.7,9.2,20,330
294,17/12/2010,1.5,-2.7,2.2,6.1,11,290
295,18/12/2010,-1.5,-7.8,0.4,4.3,8,90
296,19/12/2010,-2.0,-8.9,0.0,6.3,10,70
297,20/12/2010,-5.3,-13.8,0.1,2.3,6,60
298,21/12/2010,-4.2,-13.6,0.0,2.4,6,50
299,22/12/2010,-5.7,-15.8,0.0,1.1,3,350
300,23/12/2010,-2.4,-13.6,0.2,0.9,4,350
301,24/12/2010,-4.7,-14.9,0.0,0.3,1,20
302,25/12/2010,-2.5,-14.5,0.0,2.1,7,80
303,26/12/2010,6.9,-3.8,7.4,11.6,16,150
304,27/12/2010,9.5,6.8,9.4,8.1,15,150
305,28/12/2010,11.5,5.6,0.2,6.4,11,180
306,29/12/2010,10.4,5.9,6.6,6.6,11,190
307,30/12/2010,8.8,6.7,0.0,5.9,10,80
308,31/12/2010,7.5,5.0,0.0,2.3,5,80
309,01/01/2011,7.9,1.6,0.2,3.5,7,300
310,02/01/2011,2.7,-0.1,0.0,3.5,7,20
311,03/01/2011,2.7,-3.8,0.0,2.6,5,50
312,04/01/2011,6.5,-1.5,8.8,8.3,18,210
313,05/01/2011,7.4,-2.8,0.2,5.4,17,240
314,06/01/2011,4.0,-4.2,0.0,3.4,9,10
315,07/01/2011,1.1,-4.0,0.0,7.3,11,0
316,08/01/2011,5.7,-6.3,1.4,6.8,19,240
317,09/01/2011,5.8,-4.7,0.0,4.1,7,200
318,10/01/2011,7.8,2.1,6.0,5.9,15,320
319,11/01/2011,8.0,0.1,15.2,6.9,14,310
320,12/01/2011,11.3,7.9,9.4,8.9,16,230
321,13/01/2011,11.2,8.4,4.6,7.4,15,240
322,14/01/2011,10.1,6.1,11.2,11.2,18,230
323,15/01/2011,12.1,8.6,39.8,16.2,23,200
324,16/01/2011,10.9,3.9,3.4,11.6,18,210
325,17/01/2011,8.1,-3.0,1.0,2.8,11,260
326,18/01/2011,7.2,-4.1,0.0,2.3,6,240
327,19/01/2011,6.3,-4.2,0.0,3.2,6,150
328,20/01/2011,3.7,-3.6,0.0,4.1,7,90
329,21/01/2011,5.6,-4.9,0.0,2.0,4,340
330,22/01/2011,3.4,-4.5,0.0,2.9,6,50
331,23/01/2011,2.3,-2.0,0.0,1.5,4,330
332,24/01/2011,6.8,-0.2,0.4,3.6,7,250
333,25/01/2011,9.3,5.4,1.4,7.7,14,320
334,26/01/2011,8.2,1.3,0.0,7.5,11,340
335,27/01/2011,5.5,-0.6,0.0,6.2,10,80
336,28/01/2011,4.4,-4.1,0.0,2.8,6,320
337,29/01/2011,3.8,-0.6,0.0,3.3,6,80
338,30/01/2011,4.6,0.1,0.0,4.6,9,190
339,31/01/2011,9.7,-0.3,7.8,8.2,14,230
340,01/02/2011,9.7,6.0,1.3,9.5,17,230
341,02/02/2011,11.2,3.8,5.8,14.5,23,240
342,03/02/2011,10.1,2.2,6.5,14.8,31,220
343,04/02/2011,12.0,7.1,13.9,22.8,31,220
344,05/02/2011,8.8,6.2,15.9,5.1,15,230
345,06/02/2011,9.4,5.6,37.8,4.4,13,150
346,07/02/2011,10.6,-0.2,7.0,9.8,22,310
347,08/02/2011,10.2,-1.2,1.0,7.0,15,150
348,09/02/2011,9.9,2.1,7.8,4.8,9,170
349,10/02/2011,8.1,-0.5,0.1,4.8,11,110
350,11/02/2011,11.0,1.4,3.0,5.8,13,240
351,12/02/2011,8.2,0.3,2.6,7.9,18,140
352,13/02/2011,7.3,0.6,4.8,2.5,11,180
353,14/02/2011,5.8,1.1,2.5,6.0,14,230
354,15/02/2011,6.4,1.3,5.2,9.0,14,70
355,16/02/2011,8.9,-0.9,0.0,6.1,12,90
356,17/02/2011,5.9,0.1,0.0,4.0,7,70
357,18/02/2011,8.9,1.4,3.7,6.8,13,120
358,19/02/2011,12.0,4.0,0.5,5.6,9,180
359,20/02/2011,11.8,6.0,5.7,7.9,14,140
360,21/02/2011,12.7,3.1,0.7,3.3,7,240
361,22/02/2011,10.8,7.0,5.2,6.0,12,230
362,23/02/2011,12.9,9.4,3.8,9.8,22,240
363,24/02/2011,14.2,7.3,0.0,9.5,16,230
364,25/02/2011,12.2,7.0,9.0,10.7,18,230
365,26/02/2011,9.7,2.7,2.0,6.6,14,270
366,27/02/2011,10.4,-0.8,0.7,7.7,15,310
367,28/02/2011,9.8,-3.6,0.0,2.1,5,280
368,01/03/2011,11.4,2.8,0.1,3.4,7,190
369,02/03/2011,9.8,-2.3,0.0,3.1,6,170
370,03/03/2011,12.3,-0.6,0.0,2.9,5,90
371,04/03/2011,11.6,-1.6,0.0,3.6,7,70
372,05/03/2011,11.5,5.6,0.0,4.0,7,70
373,06/03/2011,7.5,-0.4,0.0,3.4,8,160
374,07/03/2011,10.5,-0.7,0.2,4.1,9,180
375,08/03/2011,9.9,1.2,0.6,9.7,20,230
376,09/03/2011,10.3,4.2,1.9,14.5,23,230
377,10/03/2011,9.5,2.8,1.9,13.7,23,250
378,11/03/2011,5.4,0.3,16.8,5.3,15,240
379,12/03/2011,7.7,-3.6,6.0,6.0,11,290
380,13/03/2011,7.2,-4.3,1.2,8.8,19,300
381,14/03/2011,7.1,-0.7,0.5,4.9,11,0
382,15/03/2011,10.3,-4.8,0.0,2.7,8,310
383,16/03/2011,10.6,-4.0,0.0,4.8,11,250
384,17/03/2011,9.1,-0.6,1.0,4.2,11,290
385,18/03/2011,10.3,-3.0,0.0,5.2,17,240
386,19/03/2011,10.2,-1.5,4.9,6.5,14,180
387,20/03/2011,12.2,8.0,1.9,8.6,14,250
388,21/03/2011,13.4,7.7,0.0,6.8,15,230
389,22/03/2011,15.8,4.9,0.1,3.5,7,240
390,23/03/2011,16.1,3.4,0.0,3.8,8,110
391,24/03/2011,16.3,1.8,0.0,4.7,8,90
392,25/03/2011,14.1,2.1,0.0,6.4,12,60
393,26/03/2011,10.8,-0.7,0.0,3.9,9,50
394,27/03/2011,12.7,0.2,0.0,3.9,9,60
395,28/03/2011,13.4,1.8,0.0,4.4,9,90
396,29/03/2011,12.7,7.6,0.0,4.4,9,150
397,30/03/2011,13.1,7.6,3.1,10.2,21,230
398,31/03/2011,14.4,9.1,4.0,14.7,34,230
399,01/04/2011,15.0,7.7,8.4,14.4,22,190
400,02/04/2011,13.2,4.8,4.9,8.5,18,230
401,03/04/2011,10.8,4.2,2.1,8.5,17,230
402,04/04/2011,13.7,5.7,17.2,14.2,22,230
403,05/04/2011,14.5,12.0,13.0,13.4,19,210
404,06/04/2011,15.7,10.6,0.8,9.7,17,250
405,07/04/2011,15.4,4.1,0.5,5.6,12,240
406,08/04/2011,19.6,2.8,0.1,4.5,9,90
407,09/04/2011,18.2,7.5,0.0,6.4,11,120
408,10/04/2011,14.7,7.8,0.2,5.9,13,250
409,11/04/2011,12.4,3.8,6.5,9.9,21,310
410,12/04/2011,12.0,2.9,3.4,8.6,16,220
411,13/04/2011,14.2,6.4,5.5,7.9,15,170
412,14/04/2011,14.3,7.1,0.1,4.4,9,240
413,15/04/2011,14.5,2.6,0.2,5.7,13,220
414,16/04/2011,13.2,3.1,1.0,4.3,9,240
415,17/04/2011,16.6,2.0,0.0,3.3,8,110
416,18/04/2011,17.9,3.3,0.0,4.9,10,200
417,19/04/2011,18.9,4.4,0.0,5.0,8,30
418,20/04/2011,18.1,6.0,1.8,3.5,8,300
419,21/04/2011,21.8,9.9,0.1,5.2,10,100
420,22/04/2011,17.9,9.0,0.1,7.8,14,180
421,23/04/2011,13.1,5.2,0.0,6.0,11,240
422,24/04/2011,14.9,6.3,0.6,6.0,11,250
423,25/04/2011,14.7,6.4,0.2,5.7,10,0
424,26/04/2011,16.1,7.4,0.0,5.4,10,100
425,27/04/2011,18.9,9.1,0.2,3.2,7,240
426,28/04/2011,18.9,7.8,0.0,5.1,10,40
427,29/04/2011,19.0,3.7,0.0,8.0,13,60
428,30/04/2011,18.2,7.9,0.0,10.6,17,80
429,01/05/2011,17.8,7.5,0.0,10.8,18,70
430,02/05/2011,18.2,7.5,0.0,11.7,17,90
431,03/05/2011,13.5,6.6,1.6,10.8,15,100
432,04/05/2011,13.6,6.6,1.4,10.2,15,120
433,05/05/2011,17.2,10.6,4.1,8.5,14,140
434,06/05/2011,16.9,9.4,1.6,9.0,15,150
435,07/05/2011,18.3,8.9,4.7,9.6,17,110
436,08/05/2011,16.1,8.6,7.4,12.1,20,150
437,09/05/2011,15.5,10.6,5.4,11.8,18,180
438,10/05/2011,14.5,9.4,2.7,12.4,18,230
439,11/05/2011,12.6,8.6,4.9,11.4,20,230
440,12/05/2011,14.0,8.1,1.7,10.7,17,240
441,13/05/2011,12.5,6.7,8.4,7.9,18,250
442,14/05/2011,14.0,8.1,0.2,9.8,19,290
443,15/05/2011,12.1,9.3,0.9,10.7,14,240
444,16/05/2011,13.1,11.0,0.5,13.9,21,230
445,17/05/2011,15.4,10.4,2.3,11.1,16,230
446,18/05/2011,13.5,5.9,0.5,10.8,18,240
447,19/05/2011,12.7,4.1,5.0,7.9,15,220
448,20/05/2011,12.7,7.5,2.9,10.8,18,230
449,21/05/2011,13.9,7.7,18.6,11.3,18,220
450,22/05/2011,13.8,7.3,5.8,13.4,19,260
451,23/05/2011,12.5,7.3,14.0,18.7,32,240
452,24/05/2011,14.9,7.0,0.6,9.9,20,240
453,25/05/2011,14.0,9.6,3.3,11.9,18,200
454,26/05/2011,12.9,5.0,4.7,14.7,22,310
455,27/05/2011,11.5,5.3,3.1,10.5,17,210
456,28/05/2011,13.5,9.2,0.6,11.4,18,240
457,29/05/2011,14.3,7.8,1.7,12.1,20,230
458,30/05/2011,12.6,4.9,5.0,7.8,17,240
459,31/05/2011,13.6,6.4,0.8,10.2,15,220
460,01/06/2011,14.6,11.3,0.6,12.0,18,240
461,02/06/2011,21.0,11.6,0.1,3.6,8,240
462,03/06/2011,24.1,8.3,0.0,5.1,13,330
463,04/06/2011,16.9,8.9,0.0,8.2,12,330
464,05/06/2011,15.1,4.3,0.2,8.1,15,310
465,06/06/2011,12.7,2.6,2.6,6.1,12,240
466,07/06/2011,15.9,6.6,2.0,8.1,16,270
467,08/06/2011,14.3,5.6,4.8,12.2,20,300
468,09/06/2011,11.6,4.6,11.6,5.9,14,280
469,10/06/2011,13.4,3.5,2.1,5.4,13,240
470,11/06/2011,15.1,2.7,0.0,3.8,8,220
471,12/06/2011,11.4,5.9,12.2,8.6,17,60
472,13/06/2011,17.3,6.6,0.1,7.5,14,250
473,14/06/2011,18.4,4.9,2.3,7.8,14,150
474,15/06/2011,16.0,8.6,1.6,9.6,14,230
475,16/06/2011,14.9,7.6,2.6,9.3,17,240
476,17/06/2011,15.4,9.4,15.0,7.3,14,250
